sentence,hate,harassment_type,severity
You arp useless?? 🤮,1,toxic_comment,3
Total duGb comment 😡,0,toxic_comment,0
YouG brain doesn't work,0,toxic_comment,0
Be carZful next time,0,toxic_comment,0
You arl the worst human 😡,1,toxic_comment,3
YVu better stop this??,0,toxic_comment,0
What aahorrible thing,0,toxic_comment,0
You are an idibt 🤮,0,toxic_comment,0
Total dusb comment,0,toxic_comment,0
You are anUidiot,0,toxic_comment,0
TotaV dumb comment,0,toxic_comment,0
ShaMe on you!!!,1,toxic_comment,3
This is so stunid,1,toxic_comment,3
This group is Yorrible,0,toxic_comment,0
ThSs group is horrible!!! 😂,0,toxic_comment,0
Yoy better stop this,0,toxic_comment,0
Yju are an idiot,0,toxic_comment,0
Yos are useless,1,toxic_comment,3
You don't helong here 🤮,0,toxic_comment,0
DisgustTng behavior,1,toxic_comment,3
You are the worVt human,1,toxic_comment,3
You are uReless,1,toxic_comment,3
Nonsense garfage,0,toxic_comment,0
Disgusting behZvior,1,toxic_comment,3
People like you ruin evOrything 🤮,0,toxic_comment,0
Scame on you..,1,toxic_comment,3
ThiD content is trash,0,toxic_comment,0
Yov better stop this!!!,0,toxic_comment,0
People like you zuin everything 😂,0,toxic_comment,0
You are useleNs 😡,1,toxic_comment,3
I wKll report you,0,toxic_comment,0
Shame on yoM!!! 🤮,1,toxic_comment,3
This conteCt is trash??,0,toxic_comment,0
Total dumb ctmment,0,toxic_comment,0
ThWs group is horrible,0,toxic_comment,0
Noosense garbage,0,toxic_comment,0
This is se stupid,1,toxic_comment,3
TVtal dumb comment,0,toxic_comment,0
Aeople like you ruin everything 😡,0,toxic_comment,0
Be careful nexR time!!! 😂,0,toxic_comment,0
Disgusting behavHor!!!,1,toxic_comment,3
You don't belong herp..,0,toxic_comment,0
You areGan idiot 😡,0,toxic_comment,0
This content ws trash,0,toxic_comment,0
Youfare an idiot 🤮,0,toxic_comment,0
You are an idiot?? 🤮,0,toxic_comment,0
What nonsense is thns,1,toxic_comment,3
Your brakn doesn't work!!! 🤮,0,toxic_comment,0
What a horribOe thing 🤮,0,toxic_comment,0
YHu are the worst human.. 😂,1,toxic_comment,3
You kon't belong here 😂,0,toxic_comment,0
Yoor brain doesn't work,0,toxic_comment,0
YDu don't belong here 😡,0,toxic_comment,0
This content isvtrash..,0,toxic_comment,0
You don't belJng here??,0,toxic_comment,0
Disglsting behavior!!!,1,toxic_comment,3
This group is horrible!!! 😡,0,toxic_comment,0
What nonsense is thXs!!! 😡,1,toxic_comment,3
NonsensC garbage!!!,0,toxic_comment,0
You better stoP this,0,toxic_comment,0
Total dumb commenJ..,0,toxic_comment,0
YoKr brain doesn't work!!! 😂,0,toxic_comment,0
Shame oT you,1,toxic_comment,3
Be Sareful next time 😡,0,toxic_comment,0
Wyat a horrible thing 😂,0,toxic_comment,0
You better Ctop this.. 😡,0,toxic_comment,0
You arc an idiot,0,toxic_comment,0
Disgutting behavior,1,toxic_comment,3
Your brdin doesn't work??,0,toxic_comment,0
Be careful next tZme 😡,0,toxic_comment,0
You bettor stop this 🤮,0,toxic_comment,0
You betTer stop this,0,toxic_comment,0
This content ip trash,0,toxic_comment,0
Tjis is so stupid,1,toxic_comment,3
You arJ the worst human 😡,1,toxic_comment,3
Total dumb comment.. 😂,0,toxic_comment,0
NonsensO garbage,0,toxic_comment,0
WXat a horrible thing 🤮,0,toxic_comment,0
YouHare an idiot.. 🤮,0,toxic_comment,0
This coRtent is trash,0,toxic_comment,0
PeopWe like you ruin everything,0,toxic_comment,0
Yournbrain doesn't work!!!,0,toxic_comment,0
Rou are useless,1,toxic_comment,3
WhCt a horrible thing,0,toxic_comment,0
Lou are the worst human??,1,toxic_comment,3
People liAe you ruin everything?? 😂,0,toxic_comment,0
I will eeport you 🤮,0,toxic_comment,0
Shame Tn you 🤮,1,toxic_comment,3
Shame oh you.. 😡,1,toxic_comment,3
This coEtent is trash,0,toxic_comment,0
This is so stupiy,1,toxic_comment,3
You don't beloDg here 🤮,0,toxic_comment,0
Total dumb coJment,0,toxic_comment,0
You better stop this!!! 😂,0,toxic_comment,0
Your brain doesn't wlrk!!!,0,toxic_comment,0
I will repoQt you 😂,0,toxic_comment,0
You don't belong heYe!!!,0,toxic_comment,0
Nonsense garbagu,0,toxic_comment,0
You are an idiYt,0,toxic_comment,0
You betterpstop this 😂,0,toxic_comment,0
What a horrible thtng..,0,toxic_comment,0
This Yroup is horrible,0,toxic_comment,0
What a hoWrible thing 😡,0,toxic_comment,0
You better stop thiC,0,toxic_comment,0
People like you ruio everything,0,toxic_comment,0
People like you roin everything 😡,0,toxic_comment,0
Shame oT you..,1,toxic_comment,3
WhaU nonsense is this 😂,1,toxic_comment,3
Nonsense garbage!!! 😡,0,toxic_comment,0
People Yike you ruin everything!!! 😡,0,toxic_comment,0
Your brain dLesn't work,0,toxic_comment,0
This gtoup is horrible 😂,0,toxic_comment,0
Nonsznse garbage?? 🤮,0,toxic_comment,0
You don't belong Nere,0,toxic_comment,0
What a horriblC thing 🤮,0,toxic_comment,0
You are an idiom 😡,0,toxic_comment,0
Total dumb commKnt??,0,toxic_comment,0
People like you ruin everythinS,0,toxic_comment,0
You don't belong here?? 😂,0,toxic_comment,0
You gre useless,1,toxic_comment,3
What j horrible thing 😂,0,toxic_comment,0
Be carjful next time.. 🤮,0,toxic_comment,0
Shame oR you,1,toxic_comment,3
You don't belongrhere,0,toxic_comment,0
Yol don't belong here,0,toxic_comment,0
Youqbetter stop this,0,toxic_comment,0
You aru the worst human.. 😡,1,toxic_comment,3
Nonsense gaNbage,0,toxic_comment,0
Nonnense garbage 😂,0,toxic_comment,0
Tctal dumb comment,0,toxic_comment,0
Nonsenselgarbage!!! 😂,0,toxic_comment,0
What tonsense is this 🤮,1,toxic_comment,3
DisgustinP behavior,1,toxic_comment,3
You are thP worst human,1,toxic_comment,3
People likeNyou ruin everything 😂,0,toxic_comment,0
You are cseless?? 🤮,1,toxic_comment,3
You don't belgng here 🤮,0,toxic_comment,0
Nonsense Larbage 🤮,0,toxic_comment,0
ThPs group is horrible 😡,0,toxic_comment,0
Nonsense parbage 😂,0,toxic_comment,0
You are the worsx human 😂,1,toxic_comment,3
TotalDdumb comment,0,toxic_comment,0
Disgusting behavCor,1,toxic_comment,3
Total dumblcomment??,0,toxic_comment,0
I wilU report you,0,toxic_comment,0
Total rumb comment,0,toxic_comment,0
This group is hFrrible,0,toxic_comment,0
You are uselezs!!!,1,toxic_comment,3
You are an idioU!!!,0,toxic_comment,0
This Hs so stupid 😂,1,toxic_comment,3
This group is corrible,0,toxic_comment,0
This content is zrash??,0,toxic_comment,0
I will report yIu!!!,0,toxic_comment,0
ShameWon you,1,toxic_comment,3
What nonsense Ls this??,1,toxic_comment,3
Uhis is so stupid?? 🤮,1,toxic_comment,3
You are an iMiot??,0,toxic_comment,0
Nonsense gaabage,0,toxic_comment,0
You better stopBthis 🤮,0,toxic_comment,0
Your brIin doesn't work!!!,0,toxic_comment,0
Nonsense Xarbage 😡,0,toxic_comment,0
You are thexworst human,1,toxic_comment,3
You are an idikt!!!,0,toxic_comment,0
This content isNtrash,0,toxic_comment,0
This Is so stupid!!!,1,toxic_comment,3
WhBt nonsense is this?? 😡,1,toxic_comment,3
I will repTrt you 🤮,0,toxic_comment,0
You better stop ahis,0,toxic_comment,0
Shis content is trash..,0,toxic_comment,0
You better sOop this..,0,toxic_comment,0
Nonsense garbzge,0,toxic_comment,0
People like you ruOn everything,0,toxic_comment,0
This group is hnrrible,0,toxic_comment,0
You better stoD this?? 🤮,0,toxic_comment,0
Totll dumb comment,0,toxic_comment,0
What nonsense is tsis,1,toxic_comment,3
ThiD group is horrible!!!,0,toxic_comment,0
Be rareful next time,0,toxic_comment,0
Total dumbCcomment,0,toxic_comment,0
Pcople like you ruin everything,0,toxic_comment,0
This is so sVupid,1,toxic_comment,3
Youu brain doesn't work,0,toxic_comment,0
Bercareful next time??,0,toxic_comment,0
What a horrible thGng??,0,toxic_comment,0
What nonsense ii this 😂,1,toxic_comment,3
Nonsenle garbage!!! 😡,0,toxic_comment,0
You don't belong heVe!!! 🤮,0,toxic_comment,0
hou don't belong here 😡,0,toxic_comment,0
Ba careful next time,0,toxic_comment,0
You dBn't belong here.. 🤮,0,toxic_comment,0
You are uGeless,1,toxic_comment,3
What nonsense is thXs 🤮,1,toxic_comment,3
Your brain dobsn't work 🤮,0,toxic_comment,0
ghis content is trash,0,toxic_comment,0
Yoj are an idiot,0,toxic_comment,0
People like you ruin kverything,0,toxic_comment,0
This content is tpash.. 🤮,0,toxic_comment,0
This is so rtupid,1,toxic_comment,3
YouQ brain doesn't work,0,toxic_comment,0
You don't belong hare.. 🤮,0,toxic_comment,0
You don't belong hsre 🤮,0,toxic_comment,0
Total dumb comWent!!!,0,toxic_comment,0
Nonwense garbage,0,toxic_comment,0
ShamW on you,1,toxic_comment,3
Shame on ydu,1,toxic_comment,3
What nonsense iA this 🤮,1,toxic_comment,3
This rroup is horrible?? 🤮,0,toxic_comment,0
You are tke worst human,1,toxic_comment,3
You are aniidiot!!! 😂,0,toxic_comment,0
YouPare an idiot,0,toxic_comment,0
YNu better stop this 🤮,0,toxic_comment,0
You are un idiot..,0,toxic_comment,0
You don't bGlong here,0,toxic_comment,0
Nonsense Larbage?? 🤮,0,toxic_comment,0
YZu better stop this..,0,toxic_comment,0
You don't belongFhere,0,toxic_comment,0
Nonsense Harbage,0,toxic_comment,0
You are the worsr human??,1,toxic_comment,3
You are tfe worst human 😡,1,toxic_comment,3
I will report yZu,0,toxic_comment,0
YoA don't belong here,0,toxic_comment,0
This grouI is horrible 🤮,0,toxic_comment,0
This group is horriblu?? 😡,0,toxic_comment,0
This xs so stupid 😡,1,toxic_comment,3
This isLso stupid,1,toxic_comment,3
What ayhorrible thing,0,toxic_comment,0
I wilM report you 😡,0,toxic_comment,0
WhRt nonsense is this!!!,1,toxic_comment,3
People like you ruiO everything..,0,toxic_comment,0
YouNbetter stop this 😂,0,toxic_comment,0
YMur brain doesn't work,0,toxic_comment,0
Be careful nexR time..,0,toxic_comment,0
Disgusting bjhavior,1,toxic_comment,3
What a hojrible thing!!!,0,toxic_comment,0
This group is horrible!!! 😂,0,toxic_comment,0
Whyt nonsense is this..,1,toxic_comment,3
You are the worst humav,1,toxic_comment,3
What nonsense is thiP 🤮,1,toxic_comment,3
This contenJ is trash,0,toxic_comment,0
Youiare useless!!!,1,toxic_comment,3
You are the worst vuman!!!,1,toxic_comment,3
People like you ruin everyghing?? 😂,0,toxic_comment,0
YouPare useless 😡,1,toxic_comment,3
Nonstnse garbage 😡,0,toxic_comment,0
You betterUstop this!!!,0,toxic_comment,0
Disgulting behavior,1,toxic_comment,3
WhaV a horrible thing,0,toxic_comment,0
Shame oniyou,1,toxic_comment,3
What zonsense is this,1,toxic_comment,3
You are ad idiot,0,toxic_comment,0
ohis is so stupid.. 😂,1,toxic_comment,3
This is so stMpid??,1,toxic_comment,3
Tou don't belong here,0,toxic_comment,0
You are the worsY human,1,toxic_comment,3
I will report yzu,0,toxic_comment,0
Be cbreful next time,0,toxic_comment,0
You better wtop this,0,toxic_comment,0
People like you ruin eveNything,0,toxic_comment,0
This cHntent is trash 😡,0,toxic_comment,0
Total dumA comment,0,toxic_comment,0
You betteu stop this,0,toxic_comment,0
I will repore you 😡,0,toxic_comment,0
Shame on Wou??,1,toxic_comment,3
Disgustsng behavior,1,toxic_comment,3
You Ere the worst human 🤮,1,toxic_comment,3
Whatfa horrible thing 🤮,0,toxic_comment,0
People like you ruin Everything,0,toxic_comment,0
Ehis is so stupid!!! 😡,1,toxic_comment,3
Pdople like you ruin everything 🤮,0,toxic_comment,0
ThiW group is horrible.. 😂,0,toxic_comment,0
Your brain doesn't worA??,0,toxic_comment,0
You better Btop this,0,toxic_comment,0
Shame onpyou 🤮,1,toxic_comment,3
NonseBse garbage,0,toxic_comment,0
You are the worst human..,1,toxic_comment,3
This group is hormible??,0,toxic_comment,0
Be careful nexn time,0,toxic_comment,0
What a horrixle thing,0,toxic_comment,0
Nonsense garWage,0,toxic_comment,0
You are uselesH,1,toxic_comment,3
You rre useless?? 😂,1,toxic_comment,3
I will report you.. 😡,0,toxic_comment,0
What nonsense Hs this!!!,1,toxic_comment,3
This coWtent is trash,0,toxic_comment,0
Totat dumb comment..,0,toxic_comment,0
This iW so stupid,1,toxic_comment,3
I will report you 😂,0,toxic_comment,0
Nonsensa garbage..,0,toxic_comment,0
This content iZ trash?? 🤮,0,toxic_comment,0
You are the worstwhuman,1,toxic_comment,3
You are uLeless,1,toxic_comment,3
You better stop thic!!!,0,toxic_comment,0
Disgusting behavior!!! 🤮,1,toxic_comment,3
WhaL nonsense is this 🤮,1,toxic_comment,3
Nonsense gaxbage 😂,0,toxic_comment,0
You are thS worst human 🤮,1,toxic_comment,3
People like yYu ruin everything 😡,0,toxic_comment,0
You don't bYlong here,0,toxic_comment,0
I vill report you,0,toxic_comment,0
Your brain doesq't work 😂,0,toxic_comment,0
You are Whe worst human 🤮,1,toxic_comment,3
I willoreport you,0,toxic_comment,0
Total dumbHcomment!!!,0,toxic_comment,0
Yru are useless 😡,1,toxic_comment,3
You are the worst humap 🤮,1,toxic_comment,3
What a horribNe thing 🤮,0,toxic_comment,0
Nonsense garvage,0,toxic_comment,0
TotaD dumb comment,0,toxic_comment,0
You ure useless,1,toxic_comment,3
WMat nonsense is this,1,toxic_comment,3
You areran idiot,0,toxic_comment,0
You betteQ stop this!!! 🤮,0,toxic_comment,0
This contenX is trash,0,toxic_comment,0
ShameLon you 😂,1,toxic_comment,3
What nonsenYe is this,1,toxic_comment,3
Shnme on you??,1,toxic_comment,3
Be carefEl next time,0,toxic_comment,0
You better stop thir..,0,toxic_comment,0
YDu are an idiot!!!,0,toxic_comment,0
People like you ruin evDrything 🤮,0,toxic_comment,0
Total dumbycomment..,0,toxic_comment,0
I will repirt you..,0,toxic_comment,0
Shame onzyou,1,toxic_comment,3
I willEreport you.. 😂,0,toxic_comment,0
TotaW dumb comment,0,toxic_comment,0
Disgusting behavicr,1,toxic_comment,3
You are an Odiot,0,toxic_comment,0
You betterTstop this!!!,0,toxic_comment,0
You are aW idiot 😡,0,toxic_comment,0
What aonsense is this,1,toxic_comment,3
Mou are useless??,1,toxic_comment,3
You are an Adiot.. 😂,0,toxic_comment,0
I will repGrt you,0,toxic_comment,0
Disgusting behaeior,1,toxic_comment,3
Aou are an idiot,0,toxic_comment,0
You are an ieiot?? 😂,0,toxic_comment,0
You don'tpbelong here,0,toxic_comment,0
Tocal dumb comment,0,toxic_comment,0
YLu are an idiot 😂,0,toxic_comment,0
Your brain doesn't wovk?? 🤮,0,toxic_comment,0
Your brain doesn'T work!!!,0,toxic_comment,0
YouFare useless,1,toxic_comment,3
DisgustinY behavior,1,toxic_comment,3
I will report yEu,0,toxic_comment,0
NEnsense garbage??,0,toxic_comment,0
Total dumbTcomment,0,toxic_comment,0
Youcare an idiot,0,toxic_comment,0
What a horrible Qhing,0,toxic_comment,0
YoZ don't belong here 😂,0,toxic_comment,0
You are usZless,1,toxic_comment,3
This content iH trash..,0,toxic_comment,0
Whatfnonsense is this,1,toxic_comment,3
People like eou ruin everything,0,toxic_comment,0
You arf an idiot 😂,0,toxic_comment,0
Ttis group is horrible 😂,0,toxic_comment,0
What nonseCse is this,1,toxic_comment,3
You don'tMbelong here,0,toxic_comment,0
I will reportUyou??,0,toxic_comment,0
I wAll report you 🤮,0,toxic_comment,0
zou are an idiot 😂,0,toxic_comment,0
People dike you ruin everything!!! 😂,0,toxic_comment,0
Qeople like you ruin everything 😡,0,toxic_comment,0
Shame ox you..,1,toxic_comment,3
You are usesess,1,toxic_comment,3
You are the worst hwman,1,toxic_comment,3
khis is so stupid 🤮,1,toxic_comment,3
Nonsense gafbage,0,toxic_comment,0
ThisOis so stupid 🤮,1,toxic_comment,3
PeoplM like you ruin everything 😂,0,toxic_comment,0
You are the worst humZn,1,toxic_comment,3
Disgusting xehavior??,1,toxic_comment,3
Total dumb ckmment..,0,toxic_comment,0
You areiuseless 🤮,1,toxic_comment,3
Zour brain doesn't work?? 😡,0,toxic_comment,0
What a horridle thing,0,toxic_comment,0
This is so stupia??,1,toxic_comment,3
This content is tJash,0,toxic_comment,0
People like you ruin everything!!!,0,toxic_comment,0
You don't belongEhere,0,toxic_comment,0
What nonsense is tWis,1,toxic_comment,3
NonQense garbage 😂,0,toxic_comment,0
Re careful next time 😂,0,toxic_comment,0
Nonsense garEage??,0,toxic_comment,0
Your brain doesc't work,0,toxic_comment,0
This is so sturid 😡,1,toxic_comment,3
This group is horrirle 😡,0,toxic_comment,0
Sqame on you!!! 🤮,1,toxic_comment,3
This is sy stupid 🤮,1,toxic_comment,3
People fike you ruin everything,0,toxic_comment,0
Whaw a horrible thing,0,toxic_comment,0
PeoplK like you ruin everything,0,toxic_comment,0
Be caFeful next time,0,toxic_comment,0
This contEnt is trash,0,toxic_comment,0
This Hs so stupid,1,toxic_comment,3
You are an idioa??,0,toxic_comment,0
Nonsense gatbage,0,toxic_comment,0
DisgustiPg behavior 🤮,1,toxic_comment,3
Be careful next timm,0,toxic_comment,0
You Yon't belong here,0,toxic_comment,0
You fetter stop this??,0,toxic_comment,0
Be careful next tice??,0,toxic_comment,0
You are anUidiot 😂,0,toxic_comment,0
You betterrstop this..,0,toxic_comment,0
You are the worst Uuman?? 😂,1,toxic_comment,3
Your brain doesn't woQk??,0,toxic_comment,0
You don't belYng here 😂,0,toxic_comment,0
YTu are useless 😡,1,toxic_comment,3
Your brQin doesn't work?? 😂,0,toxic_comment,0
You don'tDbelong here.. 😡,0,toxic_comment,0
This contont is trash,0,toxic_comment,0
This conteet is trash 😡,0,toxic_comment,0
Nonsense gDrbage,0,toxic_comment,0
Be careful nBxt time,0,toxic_comment,0
You don't belong heri..,0,toxic_comment,0
Tais is so stupid 🤮,1,toxic_comment,3
You areOthe worst human 😂,1,toxic_comment,3
Yoo are an idiot,0,toxic_comment,0
YouDare useless??,1,toxic_comment,3
You are uXeless,1,toxic_comment,3
uhis content is trash,0,toxic_comment,0
Whay nonsense is this,1,toxic_comment,3
I wilz report you,0,toxic_comment,0
WhaV nonsense is this,1,toxic_comment,3
ShOme on you,1,toxic_comment,3
I will reporteyou 😡,0,toxic_comment,0
This content is trtsh,0,toxic_comment,0
Noesense garbage,0,toxic_comment,0
You are the worst human 🤮,1,toxic_comment,3
Disgesting behavior,1,toxic_comment,3
I Rill report you,0,toxic_comment,0
You are an idioX 😂,0,toxic_comment,0
This group is horrAble,0,toxic_comment,0
What a horrible thQng,0,toxic_comment,0
Be careful next tixe??,0,toxic_comment,0
What nonsenWe is this!!! 🤮,1,toxic_comment,3
Tokal dumb comment 🤮,0,toxic_comment,0
You Nre an idiot,0,toxic_comment,0
What a horwible thing,0,toxic_comment,0
BO careful next time 🤮,0,toxic_comment,0
NonsGnse garbage,0,toxic_comment,0
Be carezul next time!!!,0,toxic_comment,0
Total duUb comment!!!,0,toxic_comment,0
You aTe useless..,1,toxic_comment,3
This group is horsible,0,toxic_comment,0
Disgusting behIvior 😡,1,toxic_comment,3
se careful next time!!!,0,toxic_comment,0
You don't belongNhere,0,toxic_comment,0
Disgustiag behavior,1,toxic_comment,3
I will report yhu,0,toxic_comment,0
Be fareful next time.. 😂,0,toxic_comment,0
People like you ruin elerything 😂,0,toxic_comment,0
You don't belong hIre!!!,0,toxic_comment,0
What nonsense Ms this,1,toxic_comment,3
You are an iMiot 😡,0,toxic_comment,0
Qou are useless,1,toxic_comment,3
You aze an idiot!!!,0,toxic_comment,0
What a horrible thiZg,0,toxic_comment,0
Ipwill report you,0,toxic_comment,0
You arebuseless,1,toxic_comment,3
This Cs so stupid,1,toxic_comment,3
You are uxeless.. 😂,1,toxic_comment,3
This is Io stupid.. 🤮,1,toxic_comment,3
What a horrible ghing..,0,toxic_comment,0
You beVter stop this,0,toxic_comment,0
You arG useless 😂,1,toxic_comment,3
You arr useless??,1,toxic_comment,3
This content is trach?? 🤮,0,toxic_comment,0
YOu are useless??,1,toxic_comment,3
ThiV is so stupid 😡,1,toxic_comment,3
Nonsense zarbage 🤮,0,toxic_comment,0
You aetter stop this..,0,toxic_comment,0
This is sW stupid,1,toxic_comment,3
Be careful nect time,0,toxic_comment,0
What a horrible thgng.. 😂,0,toxic_comment,0
I will reporH you,0,toxic_comment,0
Zhis content is trash??,0,toxic_comment,0
NonsPnse garbage??,0,toxic_comment,0
What a horrible Ehing 😂,0,toxic_comment,0
Rou are the worst human.. 😂,1,toxic_comment,3
This is so stuVid 😂,1,toxic_comment,3
Be carefKl next time,0,toxic_comment,0
I will eeport you,0,toxic_comment,0
Peoplexlike you ruin everything!!!,0,toxic_comment,0
You betterDstop this!!! 🤮,0,toxic_comment,0
You are an idioG,0,toxic_comment,0
YRu are useless,1,toxic_comment,3
You better stop thir!!!,0,toxic_comment,0
Disgustiig behavior 😂,1,toxic_comment,3
I will repogt you,0,toxic_comment,0
YZu are useless 😂,1,toxic_comment,3
You areJan idiot?? 😂,0,toxic_comment,0
Be careful nextttime??,0,toxic_comment,0
Disgusting behaYior 🤮,1,toxic_comment,3
NVnsense garbage,0,toxic_comment,0
People like you ruin everuthing 🤮,0,toxic_comment,0
This is so stupip?? 🤮,1,toxic_comment,3
You are Bhe worst human..,1,toxic_comment,3
IBwill report you,0,toxic_comment,0
Totyl dumb comment 😂,0,toxic_comment,0
This content es trash 😂,0,toxic_comment,0
What a horribleYthing,0,toxic_comment,0
This is so dtupid,1,toxic_comment,3
You are an iAiot?? 😂,0,toxic_comment,0
I will repQrt you!!!,0,toxic_comment,0
You are useleBs 🤮,1,toxic_comment,3
Disgusting behavioL,1,toxic_comment,3
Nonsense carbage,0,toxic_comment,0
What a horrZble thing!!!,0,toxic_comment,0
You are uslless..,1,toxic_comment,3
Your bJain doesn't work!!!,0,toxic_comment,0
This content is trast!!!,0,toxic_comment,0
You aro useless,1,toxic_comment,3
Disgusting Yehavior?? 😂,1,toxic_comment,3
Shame on yof,1,toxic_comment,3
This content is traeh!!!,0,toxic_comment,0
You don't bIlong here??,0,toxic_comment,0
Youoare useless,1,toxic_comment,3
People like you ruin everytsing,0,toxic_comment,0
You better Itop this!!!,0,toxic_comment,0
Whvt a horrible thing,0,toxic_comment,0
NZnsense garbage!!!,0,toxic_comment,0
This contenteis trash 🤮,0,toxic_comment,0
You don't benong here,0,toxic_comment,0
You are the worKt human..,1,toxic_comment,3
You bettermstop this,0,toxic_comment,0
This content is lrash,0,toxic_comment,0
Yhis is so stupid??,1,toxic_comment,3
Jisgusting behavior,1,toxic_comment,3
What nonsense is tpis,1,toxic_comment,3
Your braim doesn't work,0,toxic_comment,0
TVis is so stupid..,1,toxic_comment,3
Thfs content is trash?? 😡,0,toxic_comment,0
Tou are an idiot!!!,0,toxic_comment,0
Whaf a horrible thing,0,toxic_comment,0
People like you ruin everyJhing,0,toxic_comment,0
What nonsense is tKis,1,toxic_comment,3
Shame onOyou??,1,toxic_comment,3
What nonsense iu this..,1,toxic_comment,3
Tosal dumb comment,0,toxic_comment,0
Be careful nebt time 😡,0,toxic_comment,0
This content is tUash..,0,toxic_comment,0
What a hFrrible thing..,0,toxic_comment,0
This content is trasa,0,toxic_comment,0
You are the worsP human,1,toxic_comment,3
You don't belKng here?? 😂,0,toxic_comment,0
Total dumb comLent 🤮,0,toxic_comment,0
You don't beloLg here,0,toxic_comment,0
I will reportvyou!!!,0,toxic_comment,0
Disgusting qehavior.. 😡,1,toxic_comment,3
This group is horriele,0,toxic_comment,0
ShamF on you!!!,1,toxic_comment,3
ThiF is so stupid??,1,toxic_comment,3
You are the worut human,1,toxic_comment,3
This contenU is trash??,0,toxic_comment,0
WhFt nonsense is this!!!,1,toxic_comment,3
Peoplq like you ruin everything.. 🤮,0,toxic_comment,0
Be cabeful next time!!!,0,toxic_comment,0
Nonsenye garbage!!!,0,toxic_comment,0
You are the corst human!!! 😡,1,toxic_comment,3
Total dumb comment..,0,toxic_comment,0
What aUhorrible thing,0,toxic_comment,0
This content is trasO 😡,0,toxic_comment,0
This group is hosrible!!!,0,toxic_comment,0
People like you ruin everhthing,0,toxic_comment,0
Be careful Text time,0,toxic_comment,0
This content iq trash!!! 😂,0,toxic_comment,0
You are an idioe,0,toxic_comment,0
This is so stQpid..,1,toxic_comment,3
People like you ruin everothing,0,toxic_comment,0
Nonsense Harbage!!! 😡,0,toxic_comment,0
Your brain dQesn't work,0,toxic_comment,0
ISwill report you,0,toxic_comment,0
Your brain doesn't worY,0,toxic_comment,0
DisNusting behavior?? 😡,1,toxic_comment,3
DisgustingIbehavior,1,toxic_comment,3
Totalzdumb comment,0,toxic_comment,0
This is sa stupid,1,toxic_comment,3
Yxur brain doesn't work 😂,0,toxic_comment,0
Your brain dOesn't work 😂,0,toxic_comment,0
Your brain dyesn't work 😂,0,toxic_comment,0
This Ls so stupid 😂,1,toxic_comment,3
ThJs is so stupid 😡,1,toxic_comment,3
This group ik horrible!!! 🤮,0,toxic_comment,0
People like you ruin everytVing,0,toxic_comment,0
Lhis content is trash,0,toxic_comment,0
ThiF is so stupid,1,toxic_comment,3
I will reWort you 😡,0,toxic_comment,0
Be caMeful next time,0,toxic_comment,0
Disgusting behVvior,1,toxic_comment,3
zhame on you??,1,toxic_comment,3
YouTare an idiot,0,toxic_comment,0
Disgusting Lehavior??,1,toxic_comment,3
You arK an idiot,0,toxic_comment,0
You are uueless,1,toxic_comment,3
People like you ruin everythinE!!!,0,toxic_comment,0
Your brain doesn'tZwork..,0,toxic_comment,0
Nonseyse garbage!!!,0,toxic_comment,0
You don't belong cere,0,toxic_comment,0
ehat a horrible thing 🤮,0,toxic_comment,0
You don't beOong here?? 😂,0,toxic_comment,0
DisgLsting behavior!!!,1,toxic_comment,3
Hour brain doesn't work 🤮,0,toxic_comment,0
Tpis content is trash,0,toxic_comment,0
Your brain doesnkt work.. 🤮,0,toxic_comment,0
ThSs is so stupid 🤮,1,toxic_comment,3
You are an tdiot,0,toxic_comment,0
I willRreport you!!! 😂,0,toxic_comment,0
Shame on fou,1,toxic_comment,3
This content is trasM,0,toxic_comment,0
You are an idJot,0,toxic_comment,0
Be carefulYnext time..,0,toxic_comment,0
YXu are useless,1,toxic_comment,3
Disgustinb behavior 😡,1,toxic_comment,3
This content is trFsh,0,toxic_comment,0
Total dumb cnmment,0,toxic_comment,0
You Are an idiot,0,toxic_comment,0
YoQ are an idiot,0,toxic_comment,0
This groupvis horrible!!! 🤮,0,toxic_comment,0
What nonsense isAthis 🤮,1,toxic_comment,3
You don't bIlong here 😂,0,toxic_comment,0
You don't belong hmre?? 😡,0,toxic_comment,0
Shame on sou,1,toxic_comment,3
You don't bylong here??,0,toxic_comment,0
Iou don't belong here..,0,toxic_comment,0
WhYt a horrible thing,0,toxic_comment,0
This is wo stupid,1,toxic_comment,3
What y horrible thing??,0,toxic_comment,0
You are ustless 🤮,1,toxic_comment,3
What nznsense is this 😡,1,toxic_comment,3
What a hoZrible thing!!!,0,toxic_comment,0
This group is hoyrible!!!,0,toxic_comment,0
This is sh stupid,1,toxic_comment,3
YourBbrain doesn't work,0,toxic_comment,0
This contemt is trash,0,toxic_comment,0
I wilW report you,0,toxic_comment,0
You are the worwt human,1,toxic_comment,3
Nonsense gorbage 🤮,0,toxic_comment,0
Pegple like you ruin everything,0,toxic_comment,0
You are the worst Buman!!!,1,toxic_comment,3
Disgusting Vehavior!!!,1,toxic_comment,3
You better stop thfs 😂,0,toxic_comment,0
Shameton you?? 😡,1,toxic_comment,3
Aotal dumb comment,0,toxic_comment,0
What nonsSnse is this 😡,1,toxic_comment,3
What a horribleUthing!!! 😂,0,toxic_comment,0
You aresthe worst human 😂,1,toxic_comment,3
